latitude,longitude,Events,Type
23.850649,86.040233,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
24.211913,94.104948,1,Nationalist/Sub-nationalist Movement
19.203677,81.934386,1,Left Wing Extremism
19.203677,81.934386,1,Left Wing Extremism
26.120888,85.36472,1,Left Wing Extremism
26.99427,95.54073,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
24.856503,94.511082,1,Nationalist/Sub-nationalist Movement
26.788518,95.434543,1,Nationalist/Sub-nationalist Movement
18.184536,81.411415,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
24.251281,94.301304,1,Nationalist/Sub-nationalist Movement
25.869934,90.740006,1,Nationalist/Sub-nationalist Movement
23.215022,84.227692,1,Left Wing Extremism
18.763323,82.581805,1,Left Wing Extremism
25.703187,94.461741,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
18.340368,81.18164,1,Left Wing Extremism
34.365395,74.389536,1,Religious Inspired: Islamic
22.170443,83.66011,1,Left Wing Extremism
16.039663,80.839163,1,Left Wing Extremism
18.79771,80.812864,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
34.360769,74.473811,1,Religious Inspired: Islamic
18.872964,80.715734,1,Left Wing Extremism
19.913736,83.1649,1,Left Wing Extremism
20.654336,82.796725,1,Left Wing Extremism
25.594153,91.882289,1,Nationalist/Sub-nationalist Movement
26.746018,92.095943,1,Nationalist/Sub-nationalist Movement
25.942004,90.731898,1,Nationalist/Sub-nationalist Movement
18.340368,81.18164,1,Left Wing Extremism
34.285858,74.461454,1,Religious Inspired: Islamic
26.144358,91.64207,1,Nationalist/Sub-nationalist Movement
24.886545,85.542896,1,Left Wing Extremism
23.815092,84.199699,1,Left Wing Extremism
18.169601,82.471405,1,Left Wing Extremism
25.641894,90.347126,1,Nationalist/Sub-nationalist Movement
20.208079,81.229706,1,Left Wing Extremism
18.350142,81.887401,1,Left Wing Extremism
20.937726,85.089076,1,Left Wing Extremism
25.208508,90.230623,1,Nationalist/Sub-nationalist Movement
24.766141,86.343609,1,Left Wing Extremism
26.162376,94.566282,1,Nationalist/Sub-nationalist Movement
33.721287,74.831062,1,Religious Inspired: Islamic
18.153452,81.508949,1,Left Wing Extremism
24.014978,84.025986,1,Left Wing Extremism
24.014978,84.025986,1,Left Wing Extremism
24.013591,86.070989,1,Left Wing Extremism
19.081216,80.808598,1,Left Wing Extremism
18.393021,81.660051,1,Left Wing Extremism
27.567517,95.625397,1,Nationalist/Sub-nationalist Movement
19.575505,84.640013,1,Left Wing Extremism
15.800344,73.732776,1,Left Wing Extremism
19.575505,84.640013,1,Left Wing Extremism
25.575698,94.876278,1,Nationalist/Sub-nationalist Movement
18.86066,80.726036,1,Left Wing Extremism
24.770358,86.851277,1,Left Wing Extremism
22.119654,84.030145,1,Left Wing Extremism
19.532021,84.719513,1,Left Wing Extremism
22.119941,84.030343,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
23.665982,85.963303,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
25.100146,93.9459,1,Nationalist/Sub-nationalist Movement
17.710984,83.239285,1,Left Wing Extremism
25.53491,91.308294,1,Nationalist/Sub-nationalist Movement
23.610181,85.279935,1,Left Wing Extremism
18.93071,82.688622,1,Left Wing Extremism
20.142634,84.039149,1,Left Wing Extremism
32.126683,75.463456,1,Religious Inspired: Islamic
32.126683,75.463456,1,Religious Inspired: Islamic
32.126683,75.463456,1,Religious Inspired: Islamic
32.126683,75.463456,1,Religious Inspired: Islamic
32.126683,75.463456,1,Religious Inspired: Islamic
32.126683,75.463456,1,Religious Inspired: Islamic
32.127021,75.46353,1,Religious Inspired: Islamic
24.246077,85.21241,1,Left Wing Extremism
33.732216,75.157913,1,Religious Inspired: Islamic
34.135169,74.662948,1,Religious Inspired: Islamic
25.332677,90.566607,1,Nationalist/Sub-nationalist Movement
18.716667,81.233333,1,Left Wing Extremism
23.361831,85.317299,1,Left Wing Extremism
18.153452,81.508949,1,Left Wing Extremism
18.888611,81.350556,1,Left Wing Extremism
16.832276,75.721404,1,Left Wing Extremism
18.340208,81.181816,1,Left Wing Extremism
19.007832,81.05793,1,Left Wing Extremism
32.914418,75.141737,1,Religious Inspired: Islamic
20.199156,81.076453,1,Left Wing Extremism
22.370878,86.502575,1,Left Wing Extremism
24.481054,87.759227,1,Left Wing Extremism
23.584152,84.053548,1,Left Wing Extremism
23.584152,84.053548,1,Left Wing Extremism
25.480142,91.389342,1,Nationalist/Sub-nationalist Movement
25.480142,91.389342,1,Nationalist/Sub-nationalist Movement
26.020037,94.520845,1,Nationalist/Sub-nationalist Movement
25.566037,91.290612,1,Nationalist/Sub-nationalist Movement
24.773367,86.824526,1,Left Wing Extremism
24.113232,84.195341,1,Left Wing Extremism
24.113232,84.195341,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
22.488931,86.512721,1,Left Wing Extremism
19.455967,81.238101,1,Left Wing Extremism
23.958491,84.428946,1,Left Wing Extremism
33.743894,74.910742,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
23.325724,84.869926,1,Left Wing Extremism
26.812512,92.693547,1,Nationalist/Sub-nationalist Movement
17.696584,83.24478,1,Left Wing Extremism
17.696584,83.24478,1,Left Wing Extremism
17.696584,83.24478,1,Left Wing Extremism
17.696584,83.24478,1,Left Wing Extremism
18.860831,80.721442,1,Left Wing Extremism
19.186766,81.923593,1,Left Wing Extremism
18.875916,80.709835,1,Left Wing Extremism
18.056315,81.76225,1,Left Wing Extremism
25.563422,90.526736,1,Nationalist/Sub-nationalist Movement
25.905133,90.486719,1,Nationalist/Sub-nationalist Movement
22.80657,86.18591,1,Religious Inspired: Islamic
18.858238,80.72059,1,Left Wing Extremism
18.108223,82.109026,1,Left Wing Extremism
24.184005,94.149507,1,Nationalist/Sub-nationalist Movement
19.107414,81.952983,1,Left Wing Extremism
24.385399,93.777131,1,Nationalist/Sub-nationalist Movement
26.10783,94.295332,1,Nationalist/Sub-nationalist Movement
22.023614,83.205006,1,Left Wing Extremism
18.108223,82.109026,1,Left Wing Extremism
19.197342,84.189154,1,Left Wing Extremism
23.851066,91.910546,1,Nationalist/Sub-nationalist Movement
18.306735,82.487842,1,Left Wing Extremism
18.184536,81.411415,1,Left Wing Extremism
26.112538,94.29521,1,Nationalist/Sub-nationalist Movement
19.49453,80.286918,1,Left Wing Extremism
20.488022,80.374056,1,Left Wing Extremism
20.023916,80.337527,1,Left Wing Extremism
18.561113,80.920395,1,Left Wing Extremism
26.591184,94.89927,1,Nationalist/Sub-nationalist Movement
18.61737,81.394917,1,Left Wing Extremism
18.574826,82.37493,1,Left Wing Extremism
24.383788,94.148169,1,Nationalist/Sub-nationalist Movement
18.022222,81.306944,1,Left Wing Extremism
19.018138,80.273494,1,Left Wing Extremism
25.172336,86.094945,1,Left Wing Extremism
11.916889,75.336813,1,Religious Inspired: Hindu
20.148689,79.807611,1,Left Wing Extremism
18.803305,80.808911,1,Left Wing Extremism
19.388008,80.29327,1,Left Wing Extremism
18.391976,81.658187,1,Left Wing Extremism
18.803305,80.808911,1,Left Wing Extremism
25.317811,90.439937,1,Nationalist/Sub-nationalist Movement
24.497024,84.607454,1,Left Wing Extremism
18.894734,80.193719,1,Left Wing Extremism
34.407515,74.353096,1,Religious Inspired: Islamic
21.035972,82.100681,1,Left Wing Extremism
20.200434,81.072956,1,Left Wing Extremism
18.437287,82.026353,1,Left Wing Extremism
19.502879,81.259335,1,Left Wing Extremism
21.097999,81.030301,1,Left Wing Extremism
19.724344,81.24232,1,Left Wing Extremism
22.864585,85.326526,1,Left Wing Extremism
18.141915,82.686667,1,Left Wing Extremism
18.257257,81.298996,1,Left Wing Extremism
20.396561,78.123128,1,Religious Inspired: Islamic
18.781867,80.754994,1,Left Wing Extremism
18.850322,80.720277,1,Left Wing Extremism
24.127585,84.216234,1,Left Wing Extremism
19.132321,80.670323,1,Left Wing Extremism
25.820687,90.78604,1,Nationalist/Sub-nationalist Movement
27.632996,95.663547,1,Nationalist/Sub-nationalist Movement
27.49183,95.34547,1,Nationalist/Sub-nationalist Movement
25.512051,90.653747,1,Nationalist/Sub-nationalist Movement
19.117208,81.521241,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
17.465292,78.376555,1,Left Wing Extremism
18.122023,80.892715,1,Left Wing Extremism
19.75148,75.713888,1,Left Wing Extremism
25.467031,91.366216,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
18.030983,81.322044,1,Left Wing Extremism
18.245703,81.318646,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
18.569995,80.809047,1,Left Wing Extremism
23.755579,84.354205,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
26.773248,82.144164,1,Religious Inspired: Hindu
25.065947,84.016629,1,Left Wing Extremism
34.526179,74.254614,1,Religious Inspired: Islamic
18.972262,82.320771,1,Left Wing Extremism
23.948569,84.61128,1,Left Wing Extremism
24.035711,84.477637,1,Left Wing Extremism
26.564129,83.816805,1,Left Wing Extremism
24.534364,84.714576,1,Left Wing Extremism
24.441598,84.398881,1,Left Wing Extremism
24.795277,84.999286,1,Left Wing Extremism
19.598562,84.0022,1,Left Wing Extremism
18.53666,82.20127,1,Left Wing Extremism
19.007832,81.05793,1,Left Wing Extremism
20.268231,81.490906,1,Left Wing Extremism
24.008544,86.091174,1,Left Wing Extremism
18.178902,80.955002,1,Left Wing Extremism
11.102269,76.647001,1,Left Wing Extremism
19.29994,80.703422,1,Left Wing Extremism
18.792596,80.813556,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
19.283729,84.16066,1,Left Wing Extremism
19.311728,84.691057,1,Left Wing Extremism
33.759364,74.803921,1,Religious Inspired: Islamic
23.593697,83.990298,1,Left Wing Extremism
14.466344,75.92384,1,Religious Inspired: Hindu
18.973896,81.399096,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
18.820545,80.359412,1,Left Wing Extremism
18.614262,80.353691,1,Left Wing Extremism
18.860831,80.721442,1,Left Wing Extremism
24.325321,94.291939,1,Nationalist/Sub-nationalist Movement
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
24.857044,94.513463,1,Nationalist/Sub-nationalist Movement
15.9129,79.739987,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
24.811487,84.842064,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
20.199012,81.075466,1,Left Wing Extremism
18.924007,81.422404,1,Left Wing Extremism
18.860831,80.721442,1,Left Wing Extremism
21.097103,81.030222,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
19.16135,74.282486,1,Left Wing Extremism
19.178951,79.270787,1,Left Wing Extremism
14.460437,79.996893,1,Left Wing Extremism
25.219197,93.333382,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
18.877537,81.696631,1,Left Wing Extremism
19.72875,79.684146,1,Left Wing Extremism
19.178798,79.270519,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
18.398833,81.557328,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
25.065567,84.973952,1,Left Wing Extremism
25.898183,90.487883,1,Nationalist/Sub-nationalist Movement
17.247253,80.151445,1,Left Wing Extremism
18.856056,82.734714,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
34.526179,74.254614,1,Religious Inspired: Islamic
26.051513,91.869641,1,Nationalist/Sub-nationalist Movement
25.578773,91.893254,1,Nationalist/Sub-nationalist Movement
24.128611,84.185712,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
24.17084,84.657488,1,Left Wing Extremism
23.876113,94.153608,1,Nationalist/Sub-nationalist Movement
25.85405,90.921155,1,Nationalist/Sub-nationalist Movement
34.498375,74.197388,1,Religious Inspired: Islamic
23.384612,84.651881,1,Left Wing Extremism
18.21012,80.850307,1,Left Wing Extremism
25.253536,81.999867,1,Left Wing Extremism
21.278657,81.866144,1,Left Wing Extremism
34.010231,74.917259,1,Religious Inspired: Islamic
24.47632,86.691322,1,Left Wing Extremism
26.689716,91.909924,1,Nationalist/Sub-nationalist Movement
24.196089,84.873448,1,Left Wing Extremism
22.859047,85.726342,1,Left Wing Extremism
19.175051,81.246376,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
20.883056,83.336111,1,Left Wing Extremism
18.184536,81.411415,1,Left Wing Extremism
17.952954,81.018016,1,Left Wing Extremism
24.795452,84.999431,1,Left Wing Extremism
20.199012,81.075466,1,Left Wing Extremism
18.78974,80.817541,1,Left Wing Extremism
20.328072,80.471172,1,Left Wing Extremism
27.241151,94.10604,1,Nationalist/Sub-nationalist Movement
34.399607,73.862631,1,Religious Inspired: Islamic
18.391134,81.659273,1,Left Wing Extremism
25.213057,91.751144,1,Nationalist/Sub-nationalist Movement
12.981695,77.628546,1,Religious Inspired: Islamic
23.81959,86.878468,1,Left Wing Extremism
19.595851,81.663777,1,Left Wing Extremism
27.183584,95.346856,1,Nationalist/Sub-nationalist Movement
19.928416,80.476676,1,Left Wing Extremism
23.937371,84.545807,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
24.780076,93.911589,1,Nationalist/Sub-nationalist Movement
34.464378,74.737884,1,Religious Inspired: Islamic
11.116589,76.33333,1,Left Wing Extremism
18.015097,81.051056,1,Left Wing Extremism
22.58726,86.474433,1,Left Wing Extremism
18.49625,81.294556,1,Left Wing Extremism
18.700193,80.99749,1,Left Wing Extremism
22.80412,86.20336,1,Left Wing Extremism
19.452948,81.326114,1,Left Wing Extremism
23.539264,84.52484,1,Left Wing Extremism
22.856126,86.012157,1,Left Wing Extremism
20.251027,85.982517,1,Left Wing Extremism
21.096881,81.030341,1,Left Wing Extremism
21.096993,81.030222,1,Left Wing Extremism
18.583752,80.769661,1,Left Wing Extremism
25.53139,90.592003,1,Nationalist/Sub-nationalist Movement
11.041301,76.082805,1,Left Wing Extremism
19.086975,84.28497,1,Left Wing Extremism
18.679257,82.257128,1,Left Wing Extremism
19.107132,81.953482,1,Left Wing Extremism
18.113038,82.42832,1,Left Wing Extremism
18.114115,82.426679,1,Left Wing Extremism
18.508819,81.355128,1,Left Wing Extremism
33.789497,75.103386,1,Religious Inspired: Islamic
23.633224,85.514874,1,Left Wing Extremism
20.225002,85.418406,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
26.98261,94.642452,1,Nationalist/Sub-nationalist Movement
18.325329,81.429048,1,Left Wing Extremism
23.663527,85.971322,1,Left Wing Extremism
18.860831,80.721442,1,Left Wing Extremism
26.498995,91.597898,1,Nationalist/Sub-nationalist Movement
25.862989,93.753666,1,Nationalist/Sub-nationalist Movement
25.740541,84.824858,1,Left Wing Extremism
25.740541,84.824858,1,Left Wing Extremism
26.033251,90.664969,1,Nationalist/Sub-nationalist Movement
32.264338,75.642112,1,Religious Inspired: Islamic
25.330177,90.56345,1,Nationalist/Sub-nationalist Movement
20.503291,82.604501,1,Left Wing Extremism
24.745719,84.380489,1,Left Wing Extremism
25.111981,93.955078,1,Nationalist/Sub-nationalist Movement
18.49625,81.294556,1,Left Wing Extremism
25.651417,90.60741,1,Nationalist/Sub-nationalist Movement
17.951783,82.304488,1,Left Wing Extremism
18.13407,82.618672,1,Left Wing Extremism
23.064821,85.273322,1,Left Wing Extremism
18.487408,80.974881,1,Left Wing Extremism
18.881486,81.152792,1,Left Wing Extremism
18.723419,82.209718,1,Left Wing Extremism
17.812075,81.383041,1,Left Wing Extremism
21.805176,83.606235,1,Left Wing Extremism
19.006331,82.9993,1,Left Wing Extremism
18.852033,81.487676,1,Left Wing Extremism
25.495813,90.616669,1,Nationalist/Sub-nationalist Movement
19.495566,84.178966,1,Left Wing Extremism
24.795452,84.999431,1,Left Wing Extremism
24.533555,84.906028,1,Left Wing Extremism
25.513607,90.204298,1,Nationalist/Sub-nationalist Movement
18.796075,80.821506,1,Left Wing Extremism
28.585836,77.153336,1,Religious Inspired: Hindu
18.878271,83.168806,1,Left Wing Extremism
29.391889,76.964477,1,Religious Inspired: Islamic
25.898768,90.487362,1,Nationalist/Sub-nationalist Movement
18.796075,80.821506,1,Left Wing Extremism
18.880337,83.167584,1,Left Wing Extremism
18.635549,81.059742,1,Left Wing Extremism
30.898024,75.860077,1,Religious Inspired: Sikh
24.767192,86.33425,1,Left Wing Extremism
18.860685,80.738027,1,Left Wing Extremism
18.555289,81.345462,1,Left Wing Extremism
24.76008,86.336255,1,Left Wing Extremism
20.245629,81.076362,1,Left Wing Extremism
24.373364,84.19353,1,Left Wing Extremism
19.622918,83.497771,1,Left Wing Extremism
19.960063,83.986221,1,Left Wing Extremism
19.583711,83.500638,1,Left Wing Extremism
24.728837,79.559957,1,Left Wing Extremism
24.584417,84.410549,1,Left Wing Extremism
18.860685,80.738027,1,Left Wing Extremism
18.578274,81.518644,1,Left Wing Extremism
18.854199,82.737644,1,Left Wing Extremism
18.629994,82.971984,1,Left Wing Extremism
18.633968,82.98913,1,Left Wing Extremism
25.740039,89.873729,1,Religious Inspired: Islamic
20.388861,81.097718,1,Left Wing Extremism
20.160212,81.101143,1,Left Wing Extremism
19.624927,83.384863,1,Left Wing Extremism
18.49625,81.294556,1,Left Wing Extremism
30.898024,75.860077,1,Religious Inspired: Sikh
19.561122,83.379864,1,Left Wing Extremism
25.377319,90.676019,1,Nationalist/Sub-nationalist Movement
24.296868,84.636077,1,Left Wing Extremism
25.958158,90.555878,1,Nationalist/Sub-nationalist Movement
19.00335,81.06284,1,Left Wing Extremism
18.736502,80.612907,1,Left Wing Extremism
25.305423,90.608678,1,Nationalist/Sub-nationalist Movement
18.493279,81.306487,1,Left Wing Extremism
20.175066,81.143814,1,Left Wing Extremism
25.0847,94.356042,1,Nationalist/Sub-nationalist Movement
24.950064,94.210949,1,Nationalist/Sub-nationalist Movement
25.170729,86.223558,1,Left Wing Extremism
25.01593,86.292694,1,Left Wing Extremism
24.573333,84.396261,1,Left Wing Extremism
25.95797,91.053189,1,Nationalist/Sub-nationalist Movement
24.871401,86.206094,1,Left Wing Extremism
19.94317,80.465765,1,Left Wing Extremism
27.513254,95.875577,1,Nationalist/Sub-nationalist Movement
